grupo,n_contribuyentes,perct_recepcion_extra,recepcion_extragrupo,perct_emision_extra,emision_intragrupo,emision_extragrupo,tasa_emision_intra_extra
2724,4,11.57056873022444,120816182.0,,923351869.0,,
2774,2,,3326322842.0,,,8477662523.0,
93,2,,3157975319.0,,,5173657454.0,
1506,3,,337611531.0,,,92480572.0,
225,1,,1031594802.0,,,3266948996.0,
758,1,,52587189.0,,,837788937.0,
2414,2,,7753482.0,,,,
855,3,,15039117.0,,,66904437.0,
1588,3,,16914361.0,,,234010381.0,
1061,2,,677926975.0,,,2059862627.0,
2791,2,,226259947.0,,,234848970.0,
2609,2,,1213213875.0,,,25171867.0,
224,2,,65258601.0,,,417315846.0,
2896,1,,375804606.0,,,17088920.0,
1197,1,,33653776.0,,,,
2549,2,99.37169430724808,12667048.0,,80091.0,,
2284,2,,12839796.0,,,6581099.0,
47,2,,96064827.0,,,965103774.0,
1456,1,,14860297.0,,,1957699256.0,
2064,2,,7009814709.0,,,12068240086.0,
1939,2,,11163744.0,,,280713848.0,
3144,2,,383465.0,,,,
2638,2,,219306992.0,,,2357910416.0,
2823,1,,,,,,
2192,1,,3803492767.0,,,83301156.0,
1055,9,,183985160.0,,,691128063.0,
1899,3,,3437449.0,,,126858248.0,
2998,2,,84700443.0,,,883416255.0,
711,6,,33166095.0,,,,
1613,3,,39036878.0,,,244810231.0,
1425,1,,308097113.0,,,1354465414.0,
177,1,,100051.0,,,,
1300,2,,106598787.0,,,2529740986.0,
1244,1,,888226423.0,,,2612573994.0,
2619,2,,912313272.0,,,569355133.0,
556,3,,1019732655.0,,,3891713796.0,
140,1,,237908700.0,,,1270431362.0,
132,2,,25381883596.0,,,44892251521.0,
2056,3,,9844021.0,,,,
2466,3,,187081842.0,,,810987032.0,
2829,4,,728853.0,,,,
2582,7,,3696407.0,,,,
1114,3,,2143823558.0,,,685219673.0,
444,3,,240937199.0,,,1204611491.0,
1206,2,,81691297.0,,,86546162.0,
152,2,,39701359.0,,,520831754.0,
671,2,,6751922.0,,,224317692.0,
2092,4,,101813488.0,,,734526048.0,
353,1,,1399066.0,,,,
3155,2,,294724462.0,,,2526678522.0,
185,4,,149399213.0,,,109706604.0,
882,1,,45300984.0,,,226131908.0,
2045,3,,168189206.0,,,,
2882,2,,32690497.0,,,298714024.0,
696,2,,17402093.0,,,,
1586,3,,22503.0,,,467507280.0,
1786,2,,710019954.0,,,63840775.0,
747,2,,177466.0,,,,
1542,3,,85651948.0,,,,
305,5,,985919301.0,,,168770681.0,
1599,1,,77294011.0,,,,
2616,2,,358607493.0,,,1650736588.0,
2219,2,,3063628.0,,,,
325,8,,395510167.0,,,1040052923.0,
1288,2,,19986901.0,,,137461074.0,
2647,2,,173434.0,,,,
1723,6,,575713065.0,,,1544317306.0,
906,6,,3904895166.0,,,424117045.0,
2339,2,,710757.0,,,,
1306,3,,39161985.0,,,1146556123.0,
955,1,,141032405.0,,,746296710.0,
2082,2,,280013124.0,,,2854179093.0,
2483,1,,1031131924.0,,,765680890.0,
3095,1,,33460954.0,,,,
3029,1,,1201551178.0,,,6675691615.0,
2191,4,,222902927.0,,,289470491.0,
1266,16,,841183820.0,,,19946345.0,
3261,2,,278287.0,,,,
2796,1,,387671186.0,,,5564441.0,
2840,3,,157654198.0,,,1228916415.0,
935,1,,696474.0,,,,
1170,3,,1115465495.0,,,54600905.0,
2635,1,,495630327.0,,,1516103549.0,
435,2,,24220620.0,,,,
912,2,,112128151.0,,,733004326.0,
1590,2,,17506621.0,,,158318863.0,
603,1,,93135107.0,,,6431820.0,
1382,1,,192101059.0,,,1649127070.0,
3020,2,,1955888409.0,,,,
3121,1,,22819613.0,,,131857791.0,
1122,3,,25436682.0,,,378565701.0,
2320,10,,1201016961.0,,,2015344359.0,
1247,5,,524546089.0,,,1985785616.0,
704,2,,18093132.0,,,11740200.0,
1488,2,,105022953.0,,,537703365.0,
1491,2,,97762718.0,,,,
1304,3,,5253317.0,,,111632241.0,
1145,3,,26949504.0,,,292870287.0,
2329,1,,48121398.0,,,27155150.0,
2239,1,,379637.0,,,,
797,3,,34817175.0,,,51435973.0,
2054,1,,1291481988.0,,,8264771953.0,
2614,2,,903596304.0,,,1192757889.0,
3025,2,,22665577.0,,,1725342860.0,
2941,5,,153101379.0,,,473501257.0,
1595,2,,34528.0,,,,
3283,1,,392833733.0,,,666381931.0,
2786,3,,196813988.0,,,3735918.0,
2296,3,42.388717452349546,177948651.0,,241853272.0,,
3125,2,,237667863.0,,,23132050.0,
1008,4,,312883631.0,,,756784380.0,
3282,1,,,,,,
2957,2,,1100830639.0,,,8613068456.0,
2775,2,,171870.0,,,,
1504,2,,367575009.0,,,2740285294.0,
1172,2,,5654144046.0,,,10702852.0,
3208,1,,35266299.0,,,194539433.0,
3059,2,,451641371.0,,,1996907490.0,
2763,4,,512619424.0,,,166961511.0,
297,4,34.688919474212355,58288967.0,,109744422.0,,
2138,2,,31189754.0,,,311061579.0,
52,3,,83394.0,,,,
3147,2,,179596242.0,,,17547513.0,
777,2,,14131680.0,,,,
1812,2,,4779537.0,,,,
3060,2,,97805824.0,,,1537277062.0,
2183,3,,207345393.0,,,,
1798,1,,46365142.0,,,74676566.0,
2603,3,,1607002319.0,,,3504893375.0,
1546,2,,121890302.0,,,301031433.0,
992,3,,53007347.0,,,,
715,2,,,,,,
2637,3,,126301690.0,,,457510398.0,
1458,3,,512412540.0,,,4495161252.0,
2600,3,,81484224.0,,,,
1047,1,,100173661.0,,,205224167.0,
1651,2,,327342996.0,,,,
674,1,,225438546.0,,,2525549180.0,
2155,3,,349222035.0,,,75846226.0,
1722,2,,17803555.0,,,422350459.0,
2363,4,,18360082.0,,,189147671.0,
1878,2,,76875032.0,,,375997142.0,
2344,1,,67870489.0,,,759526.0,
1473,2,,14657303.0,,,166513616.0,
2989,2,,18458496.0,,,523720772.0,
1616,4,,595349083.0,,,,
2633,2,,28837869.0,,,563088255.0,
2170,1,,26441379.0,,,,
3111,1,,13284239.0,,,472350290.0,
631,2,,103764970.0,,,86216481.0,
1434,2,,186455024.0,,,1290790057.0,
2768,2,,43750.0,,,,
442,2,,434767013.0,,,25232556.0,
1644,2,,7622095.0,,,528231189.0,
1770,1,,74483241.0,,,1046016446.0,
689,3,,153166011.0,,,24730174.0,
1323,2,,77383807.0,,,75231723.0,
3272,1,,30073.0,,,,
1608,2,,255853430.0,,,5691793.0,
2213,2,,114157.0,,,,
1399,2,,1434506118.0,,,2646455836.0,
2059,2,,41908215.0,,,78781062.0,
2380,2,,39054363.0,,,644214052.0,
182,1,,188618.0,,,,
3032,2,,77918.0,,,,
3231,1,,31408349.0,,,739750987.0,
218,2,,103542395.0,,,2541607147.0,
3022,2,,117387357.0,,,,
2337,2,,,,,,
1682,2,,46428748.0,,,538710615.0,
2383,3,,1441596202.0,,,2015771104.0,
2318,3,,67842877.0,,,,
2536,1,,22997236.0,,,501140079.0,
1663,3,,1768859940.0,,,,
1089,2,,34793003.0,,,528877110.0,
1155,3,,161956478.0,,,1408733260.0,
2210,2,,134813659.0,,,6099006.0,
636,3,,157257358.0,,,5855732.0,
2102,2,,373840481.0,,,1029202465.0,
1367,2,,7567168.0,,,236511587.0,
474,2,,13252.0,,,,
2281,2,,5801662005.0,,,31511450296.0,
2699,2,,837138626.0,,,1378796951.0,
2158,3,,2716034.0,,,,
572,3,,116229043.0,,,1188697078.0,
2520,1,,10548560.0,,,947575538.0,
178,2,,504661753.0,,,15728491028.0,
1218,2,,568784250.0,,,570000.0,
2597,2,,311009932.0,,,969272389.0,
1062,2,,514884135.0,,,398784726.0,
2481,4,,1629901031.0,,,7143665382.0,
1380,2,,155947495.0,,,274678462.0,
3,1,,28306069.0,,,655810824.0,
2877,2,,27077765.0,,,,
2537,1,,161195483.0,,,660807857.0,
1834,2,,301456867.0,,,3008608443.0,
2040,2,,4323113983.0,,,3137050780.0,
1627,2,,6581587.0,,,15885900.0,
2852,2,,59487041.0,,,43707971.0,
1646,5,,157714933.0,,,,
2292,1,,25772010.0,,,340243321.0,
328,2,,272596.0,,,,
1783,2,,1910286248.0,,,7689684758.0,
2831,3,,201029232.0,,,2238076270.0,
1410,2,,225149408.0,,,6047520.0,
839,2,,1437781927.0,,,,
164,11,,29503547.0,,,,
1988,2,,48595426.0,,,540425875.0,
1997,1,,43547555.0,,,519834783.0,
40,3,,33587359.0,,,334957796.0,
3195,10,95.45136991961334,56379918.0,,2686723.0,,
2686,2,,6688046.0,,,1288649.0,
2391,1,,189978.0,,,,
2577,2,,23837692.0,,,,
20,2,,2149.0,,,,
1636,1,,267014182.0,,,323104303.0,
1353,1,,4533889.0,,,41062384.0,
169,2,,257868384.0,,,2545541875.0,
2729,4,,1703875044.0,,,5006520427.0,
2351,1,,454478040.0,,,,
2071,3,,162551230.0,,,131630243.0,
2681,4,,3585547744.0,,,11032951105.0,
139,2,,1002018124.0,,,2315183755.0,
1444,1,,569553188.0,,,3325762269.0,
2880,2,,15229429.0,,,314831772.0,
2519,2,,257558643.0,,,110891843.0,
295,6,,690850371.0,,,48507059.0,
1021,2,,56732033.0,,,,
1538,2,,12357094.0,,,,
692,5,,69826619.0,,,168150.0,
1670,3,,315250595.0,,,349213151.0,
1335,1,,2887110251.0,,,4008925450.0,
2695,1,,1180650650.0,,,4213339850.0,
2712,2,,623411938.0,,,2199756399.0,
1245,2,,236236563.0,,,1066328397.0,
250,9,,2536239.0,,,13544693.0,
2867,2,,7286056.0,,,25444879.0,
377,3,,150051159.0,,,,
432,3,,13288937.0,,,,
3120,2,,38043008.0,,,306170471.0,
2885,4,,253357962.0,,,1350007564.0,
1026,9,,83651127.0,,,95000.0,
868,3,,474542697.0,,,380400554.0,
2343,2,,772009133.0,,,920382289.0,
1628,1,,144281815.0,,,1385987556.0,
57,1,,,,,,
1467,2,,209749880.0,,,39514267.0,
1074,3,,,,,,
2405,2,,53893857.0,,,424510226.0,
2782,2,,525754399.0,,,656380549.0,
1615,2,,39254422.0,,,,
923,2,,603705932.0,,,21387087.0,
292,2,,800589774.0,,,8926589918.0,
1251,5,,135262.0,,,,
944,5,,12031448.0,,,379024275.0,
676,5,,300456781.0,,,947658.0,
3012,3,,2721900.0,,,,
983,2,,59626636.0,,,750000844.0,
2177,3,,4904087513.0,,,143662233.0,
559,3,,884999267.0,,,1791283853.0,
54,6,,1314417.0,,,,
2779,3,,67419116.0,,,2555873957.0,
120,2,,3797294.0,,,,
1917,3,,169552311.0,,,,
1781,3,,4442320.0,,,,
969,1,,180040870.0,,,318605232.0,
2618,2,,84559197.0,,,80704075.0,
1191,2,,113675883.0,,,588490858.0,
1665,7,,520223.0,,,,
491,2,,1484861694.0,,,11785303.0,
634,4,,103426862.0,,,,
2640,1,,244197344.0,,,125511598.0,
646,1,,25100661.0,,,,
2646,2,,631331822.0,,,2686352919.0,
846,6,,36997628.0,,,189524730.0,
3232,2,,3172985775.0,,,6823946738.0,
2412,2,,23045554.0,,,7166153.0,
1551,9,,3165442.0,,,22211.0,
3084,2,,2089612697.0,,,1973848472.0,
3034,2,,60496926.0,,,,
620,2,,63962127.0,,,1029371917.0,
1605,2,,18874323.0,,,,
235,2,,807921372.0,,,830287409.0,
96,2,,98304540.0,,,122965732.0,
1435,2,,112463092.0,,,858409783.0,
452,4,,1177111364.0,,,5015244658.0,
1032,1,,,,,,
2535,2,,15201.0,,,,
2447,2,,1330577.0,,,,
3001,2,,210296526.0,,,1053732146.0,
1518,2,,4246960893.0,,,438119917.0,
1029,2,,363654.0,,,,
1464,1,,17317148.0,,,355590831.0,
1167,1,,440127651.0,,,1885389809.0,
3075,2,,61334.0,,,,
2477,2,,93781036.0,,,3038948180.0,
732,1,,,,,,
3027,1,,6354647.0,,,68311.0,
507,2,,152989681.0,,,26607411.0,
544,2,,42671481.0,,,245226089.0,
2203,1,,703103.0,,,,
2602,1,,40648.0,,,,
650,2,,898273901.0,,,1542801523.0,
48,1,,438991.0,,,28076790.0,
1811,1,,288547.0,,,,
268,5,,29799953.0,,,46579716.0,
2128,6,27.209729716151354,83795593.0,,224166279.0,,
1711,4,,135243234.0,,,2384033859.0,
1341,2,,136004.0,,,,
2368,2,,252623956.0,,,536730249.0,
163,5,,12501394.0,,,,
1407,3,10.709460603088102,126027867.0,,1050762185.0,,
5,2,,,,,,
1855,2,,99007296.0,,,75928558.0,
2072,1,,338.0,,,,
279,10,,2802007403.0,,,5541708361.0,
1357,13,,895410444.0,,,1600871564.0,
2824,2,,186893688.0,,,813699313.0,
2499,3,,2331959.0,,,,
1232,2,,506983806.0,,,791390694.0,
3007,3,,12858775101.0,,,20177832638.0,
2252,2,,3845208227.0,,,3992444814.0,
709,3,,9368178.0,,,510290423.0,
1010,1,,193766531.0,,,1540412968.0,
258,2,,86108.0,,,,
2197,1,,2919411195.0,,,961440549.0,
729,2,,86218971.0,,,1719888664.0,
2105,2,,108550578.0,,,110636635.0,
2515,2,,476204804.0,,,1849437378.0,
1642,1,,916181.0,,,,
2630,1,,371636155.0,,,3794082.0,
2652,2,,369798220.0,,,850728514.0,
2822,1,,69486934.0,,,494068063.0,
2742,2,,49165271.0,,,669273427.0,
2085,3,,643472051.0,,,1960232044.0,
3138,2,,5984042.0,,,164356868.0,
754,1,,11422437.0,,,1559370092.0,
2930,3,,16137779.0,,,,
2451,1,,20621351.0,,,2039544761.0,
2950,2,,545700.0,,,368047925.0,
1436,1,,1170565221.0,,,2740523162.0,
1856,1,,1145960078.0,,,14514971.0,
2623,1,,332018158.0,,,6388385626.0,
2571,1,,165096886.0,,,,
397,2,,6606662.0,,,165084387.0,
2761,3,,4422748.0,,,,
3039,1,,315308356.0,,,224094896.0,
1541,3,,6086258.0,,,,
1192,1,,3480460.0,,,,
2964,6,,845256286.0,,,4707385711.0,
2664,4,,26931547021.0,,,3260474738.0,
2374,3,,212395357.0,,,,
2903,2,,62492999.0,,,134178176.0,
1938,1,,4078500.0,,,,
92,2,,22084159.0,,,,
542,2,,31551216.0,,,479702021.0,
2785,1,,121723081.0,,,1101963577.0,
560,2,,8788475.0,,,,
2994,2,,237723254.0,,,515818502.0,
2856,2,,21797570.0,,,,
780,3,,5371494.0,,,99065292.0,
1128,2,,99348452.0,,,649878555.0,
2176,5,,14359168.0,,,39832507.0,
1475,2,,92435686.0,,,1432353080.0,
2892,2,,295209562.0,,,66632523.0,
3243,3,,314105362.0,,,5678077732.0,
1843,2,,1779199144.0,,,5564674327.0,
1497,1,,1106985081.0,,,6632429163.0,
1521,3,,1644320157.0,,,2888398376.0,
641,2,,33582035.0,,,333971411.0,
1314,3,,8530265053.0,,,14887986802.0,
826,2,,928250309.0,,,155030893.0,
3097,2,,486525526.0,,,1218151936.0,
1841,2,,64044834.0,,,1370732076.0,
1569,2,,370898224.0,,,695231502.0,
1186,1,,25754225.0,,,216756888.0,
2418,1,,312799.0,,,,
2845,4,,43801318.0,,,298130116.0,
3181,4,,3348154.0,,,,
579,2,,3044720502.0,,,6150360689.0,
1222,2,,40435669.0,,,296564408.0,
1299,2,,265683907.0,,,1041089480.0,
2131,2,,19906471.0,,,,
117,2,,4971739325.0,,,3080446501.0,
1490,3,,97822701.0,,,444600.0,
3056,2,,184999933.0,,,989631994.0,
2743,3,,10465941.0,,,14705176.0,
1603,2,,216521592.0,,,486139334.0,
1973,11,88.47206295960942,83912956.0,,10933884.0,,
3281,4,,5438367.0,,,3870991.0,
1166,3,,117107828.0,,,789289489.0,
554,3,,26665337499.0,,,17669263137.0,
2286,2,,67814390.0,,,628588008.0,
2220,2,,148850922.0,,,101979917.0,
1733,2,,37588667.0,,,21737251.0,
1375,2,,404813438.0,,,2340871334.0,
1048,3,,563840299.0,,,163548236.0,
504,3,,503036226.0,,,2510835405.0,
1050,2,,414259195.0,,,301634927.0,
1002,2,,203154745.0,,,174955485.0,
936,2,,890376455.0,,,5003550829.0,
2909,1,,,,,,
1321,7,19.49442280738599,72305400.0,,298597605.0,,
1452,6,39.34233342424372,158610687.0,,244544574.0,,
1979,2,,338308364.0,,,1573955674.0,
2150,2,,2846912.0,,,140199039.0,
904,2,,95578483.0,,,183855059.0,
1181,11,,18962258.0,,,2526320.0,
931,2,,2246610243.0,,,1318934103.0,
309,2,,5853620.0,,,304809287.0,
154,3,,972333923.0,,,4589013763.0,
425,1,,370700917.0,,,1172587932.0,
1529,2,,169351545.0,,,2452796335.0,
2801,2,,22691193.0,,,19494583.0,
2190,2,,2040214191.0,,,718740200.0,
455,2,,1364823.0,,,30339416.0,
347,1,,,,,,
2810,2,,396001942.0,,,1364370982.0,
1632,2,,113999512.0,,,529820280.0,
607,5,,51193408.0,,,,
2910,3,,39621.0,,,,
1035,2,,182701512.0,,,232607555.0,
484,1,,15528020.0,,,824079655.0,
2410,2,,273127300.0,,,1557997121.0,
1688,2,,237984411.0,,,,
2346,2,,194451.0,,,,
1861,2,,87333020.0,,,124010651.0,
845,3,,261109.0,,,,
2545,2,,1204879189.0,,,2084826690.0,
3112,2,,82355107.0,,,593875760.0,
3118,2,,18347825.0,,,,
43,5,,102219190.0,,,2207859061.0,
1136,4,,58430951.0,,,711039.0,
1827,1,,369528676.0,,,3614357145.0,
511,2,,425239612.0,,,221391753.0,
2834,2,,602726479.0,,,2051465576.0,
2385,2,,194650832.0,,,48890650.0,
262,3,,1684625253.0,,,1433791409.0,
929,2,,125305000.0,,,710312910.0,
2741,1,,7657.0,,,,
2691,2,,28349054.0,,,499058223.0,
269,24,,76400827.0,,,,
3086,3,,5345525.0,,,142837565.0,
112,4,,280039792.0,,,2475181224.0,
2524,1,,898361.0,,,8074739.0,
2438,4,,657337412.0,,,1651160144.0,
1750,2,,39762686.0,,,606813647.0,
1045,1,,36667496.0,,,39845537.0,
3015,1,,401069649.0,,,109742803.0,
2257,2,,565452.0,,,,
1576,5,,2112185885.0,,,316144691.0,
2494,2,,10737639.0,,,,
1894,4,,2818502.0,,,,
2278,1,,1161688.0,,,,
1470,2,,34256066.0,,,974946685.0,
1263,1,,300268.0,,,,
2794,2,,43865638.0,,,,
2246,2,,5399951333.0,,,5757207084.0,
563,1,,195616628.0,,,1543432115.0,
1654,5,,4009453.0,,,,
1800,2,,393331.0,,,,
775,4,,21334056.0,,,,
1182,4,,1221352019.0,,,711395948.0,
165,2,,899954771.0,,,5513876264.0,
666,3,,357331.0,,,,
2764,1,,379304.0,,,,
1901,1,,287377378.0,,,1509796.0,
3262,2,,305541259.0,,,4403686243.0,
2019,3,,39397205.0,,,725970616.0,
1286,3,,1197716514.0,,,13037411.0,
3092,3,,442048193.0,,,3487199765.0,
1831,2,,31975908.0,,,,
358,1,,103978503.0,,,1084660005.0,
2157,2,,336548367.0,,,1121000.0,
2732,4,,70772268.0,,,,
854,2,,452234146.0,,,911450295.0,
2620,2,,352639277.0,,,13186393.0,
179,5,,11324247360.0,,,26631914920.0,
1119,2,,322533763.0,,,656429520.0,
862,6,,10878206.0,,,,
1635,1,,80741.0,,,,
2354,4,,72837485.0,,,349142360.0,
1649,3,,71802305.0,,,1190960711.0,
675,1,,34674924.0,,,,
2817,2,,59427.0,,,,
3277,2,81.1798191769575,20415739.0,,4733047.0,,
1527,5,,2414861.0,,,106184540.0,
2413,1,,741429111.0,,,,
189,2,,1635896.0,,,,
1180,2,,150124906.0,,,1052237166.0,
1828,1,,,,,,
2149,3,,8759022633.0,,,10723284137.0,
207,1,,13121387.0,,,772367831.0,
2267,2,,121316666.0,,,,
2336,3,,64664492.0,,,279379405.0,
1747,3,,49652726.0,,,389140333.0,
1362,3,,421262144.0,,,972307880.0,
2468,3,,381747.0,,,,
1310,4,,15205991.0,,,,
3212,2,,1390390177.0,,,295539907.0,
2556,2,,55461606.0,,,1864904017.0,
1231,3,,107101984.0,,,1055148166.0,
316,4,,5112477128.0,,,,
127,4,,5019627142.0,,,1456803043.0,
2932,9,,101886186.0,,,95820364.0,
937,2,,1187185.0,,,57624105.0,
1913,3,,16025196905.0,,,10458977627.0,
61,1,,10599782.0,,,10349988.0,
461,2,,2669145667.0,,,11328259994.0,
2067,2,,370229639.0,,,1567472015.0,
3163,2,,3448368814.0,,,5013317537.0,
531,2,,2266405071.0,,,2800541680.0,
197,2,,107165342.0,,,,
88,2,,32241568.0,,,43258048.0,
486,1,,1885215.0,,,13707862.0,
993,2,,16117295.0,,,170802545.0,
3068,4,,2056909657.0,,,,
462,2,,18340027.0,,,631316441.0,
547,2,,1205809826.0,,,4898786455.0,
2735,1,,68166257.0,,,450895020.0,
318,5,,3124370771.0,,,9110326974.0,
1216,3,,46040638.0,,,124578180.0,
2275,2,,26736344.0,,,67456.0,
2657,2,,116594326.0,,,1314805149.0,
1158,2,,84659029.0,,,236139.0,
2826,5,,186568964.0,,,1254528956.0,
3122,10,,46564246.0,,,14073707.0,
107,2,,147029841.0,,,54077710.0,
2968,2,,81025026.0,,,269021202.0,
1108,3,,77927718.0,,,1814158533.0,
202,1,,233695985.0,,,3764731.0,
374,5,,250727173.0,,,718012986.0,
564,1,,78323996.0,,,968448.0,
3047,4,,39763006.0,,,2190427977.0,
2777,2,,63942978.0,,,823620746.0,
1123,3,,85356379.0,,,,
1406,3,,38500534.0,,,482323619.0,
1597,2,,231188851.0,,,1573456634.0,
2473,3,,57179697.0,,,197210818.0,
1219,2,,69633916.0,,,,
17,5,,3065314881.0,,,25856588327.0,
1520,1,,586183.0,,,,
3066,2,,247757045.0,,,1143009303.0,
2861,2,,58823.0,,,,
2770,2,,196401318.0,,,126287518.0,
2305,2,,435258838.0,,,55651797.0,
1720,2,,72682777.0,,,,
3051,1,,981380308.0,,,5755329580.0,
2972,2,,285598.0,,,,
2759,2,,1253780.0,,,,
2783,9,,532764914.0,,,,
2244,4,,804572467.0,,,,
72,2,,716478799.0,,,2069286042.0,
286,4,,315918916.0,,,12379580822.0,
2269,3,,373761942.0,,,,
505,2,,12831584.0,,,,
1293,1,,30267040.0,,,132431241.0,
2107,2,,30416178.0,,,581320102.0,
2598,1,,15685859.0,,,124194375.0,
2688,2,,15387690.0,,,232561050.0,
2211,4,,71267314.0,,,2569255258.0,
2089,2,,13452.0,,,,
1509,2,,5633477002.0,,,56742838998.0,
1969,2,,1809095.0,,,,
2271,4,29.751972897304196,571348709.0,,1349023802.0,,
695,8,,77207.0,,,,
746,3,,18562534.0,,,54722777.0,
1698,2,,278892835.0,,,50103324.0,
1159,1,,3262939991.0,,,6629411266.0,
175,1,,4917330.0,,,,
423,2,,101425530.0,,,,
3161,2,,311993794.0,,,865894874.0,
2490,4,,216950856.0,,,200326.0,
1850,3,,77536153.0,,,1810618810.0,
850,2,,1528711401.0,,,705894226.0,
1161,5,65.46130041711595,9379874453.0,,4949010542.0,,
498,2,,1516504340.0,,,103628575.0,
1519,3,,2910718919.0,,,7773444.0,
3065,5,4.126804155317828,44094383.0,,1024393031.0,,
503,2,,105032695.0,,,929964951.0,
880,2,,274322531.0,,,4985791.0,
2444,2,,146341.0,,,,
2324,1,,501689.0,,,4580520.0,
35,2,,87846479.0,,,122822229.0,
1386,3,,1080392589.0,,,2476337913.0,
1142,2,,820868614.0,,,7193510341.0,
2356,6,,1453756144.0,,,6000096045.0,
1384,3,,4327594866.0,,,3595709090.0,
3139,3,,1069420494.0,,,9893507572.0,
2716,4,,15300064.0,,,377694262.0,
3201,4,,831468224.0,,,3553819276.0,
1379,3,,264828641.0,,,2934097982.0,
2298,2,,259223846.0,,,1938886766.0,
2875,1,,97827665.0,,,,
3099,2,,29736661.0,,,122822972.0,
1059,2,,24752321.0,,,500758440.0,
2667,5,,2954962761.0,,,88795277.0,
310,4,,67398.0,,,,
838,3,,159212508.0,,,21040701.0,
870,2,,702109399.0,,,250649629.0,
2442,2,,42595114.0,,,,
2099,13,,37435371.0,,,,
1377,2,,402751349.0,,,770433347.0,
900,1,,169364705.0,,,929138700.0,
1539,2,,12943451.0,,,283642734.0,
1814,1,,,,,,
568,1,,188169.0,,,,
2906,2,,71942.0,,,,
2584,1,,868200317.0,,,5130676264.0,
437,5,,35780535.0,,,654386162.0,
1438,22,,3452953.0,,,,
1451,2,,34631821.0,,,889597554.0,
456,3,,69534988.0,,,1708849.0,
2855,3,,29214339.0,,,,
1154,1,,66462.0,,,,
3129,2,,25470153.0,,,,
1789,1,,1190009337.0,,,2845617107.0,
1957,2,,213412.0,,,1297631.0,
2202,2,,303294446.0,,,3397057806.0,
2369,2,,47820164.0,,,562208779.0,
2171,3,,3435406.0,,,,
290,3,,296478373.0,,,2951871013.0,
986,1,,1395847.0,,,,
884,1,,25950369.0,,,,
441,2,,168324801.0,,,540833917.0,
1643,2,,169174529.0,,,1804162310.0,
2338,2,,615935000.0,,,1288223426.0,
2904,2,,57173780.0,,,509713207.0,
1096,1,,16429691.0,,,,
960,3,,83277145.0,,,874120439.0,
2983,7,46.27230556647146,49790345.0,,57812560.0,,
3085,2,,116123560.0,,,281461869.0,
229,3,,57759228.0,,,3234547117.0,
766,4,,1266217233.0,,,77308501.0,
1545,2,,22085.0,,,,
537,2,,983101.0,,,,
2081,1,,406649.0,,,31090840.0,
3273,1,,95307386.0,,,1148569593.0,
669,2,,257305123.0,,,10590485.0,
890,3,,1079005671.0,,,8642898799.0,
3018,2,,1087417328.0,,,1166072797.0,
2970,3,,134854881.0,,,3626649495.0,
114,3,,5295561.0,,,,
2991,3,,804515431.0,,,17349637095.0,
2495,3,,226070.0,,,,
813,2,,1016170558.0,,,630390256.0,
1036,2,,35310509.0,,,233207433.0,
301,2,,2766931205.0,,,1056743.0,
2929,2,,59949483.0,,,288052358.0,
810,2,,10455.0,,,,
2872,2,,256861203.0,,,5247532965.0,
3170,4,,115519434.0,,,1137865297.0,
2046,4,,9715121.0,,,300381111.0,
2581,1,,102602624.0,,,560228263.0,
684,3,,33397434.0,,,282282527.0,
1575,4,,399922915.0,,,589055657.0,
3093,1,,9373677.0,,,143302284.0,
1540,1,,959230532.0,,,1763694268.0,
3229,2,,225812497.0,,,2929046761.0,
4,2,,134334293.0,,,797833684.0,
55,2,,120802048.0,,,2028718754.0,
2204,1,,27888.0,,,,
717,1,,,,,,
495,3,,220650282.0,,,1502675374.0,
2299,2,,92556.0,,,,
450,2,,18836469.0,,,568520254.0,
930,2,,334903.0,,,,
2574,2,,10385.0,,,,
8,2,,41531970.0,,,98772626.0,
2159,1,,71672412.0,,,748731770.0,
2163,2,,,,,,
161,2,,279889.0,,,,
687,2,,16639057.0,,,529793860.0,
987,2,,60229.0,,,,
3128,2,,207313498.0,,,2138464301.0,
1385,2,,433425833.0,,,1097020026.0,
1256,1,,476224211.0,,,3726502833.0,
1996,2,,302575615.0,,,383736204.0,
2854,3,,2487584054.0,,,1944857744.0,
1254,2,,4854583589.0,,,1566026679.0,
679,5,,271694382.0,,,1171991697.0,
922,2,,110204078.0,,,1456278565.0,
2933,2,,86328952.0,,,108816385.0,
3157,2,,211127726.0,,,59377565.0,
2959,4,,700931489.0,,,2600061365.0,
1685,3,,20102850.0,,,203243879.0,
2784,1,,11233102.0,,,,
981,2,,30568309.0,,,,
1315,1,,,,,,
1462,3,,628631694.0,,,7462241079.0,
176,1,,52796262.0,,,,
3002,1,,268497607.0,,,11955748229.0,
520,2,,7935880.0,,,,
380,2,,430742761.0,,,,
736,3,,18983546.0,,,,
1116,3,,222676706.0,,,977494337.0,
1868,2,,592869167.0,,,3204761614.0,
514,2,,363993445.0,,,26979826.0,
2576,2,,961857479.0,,,1718055967.0,
1494,2,,1529727446.0,,,,
1432,2,,393539132.0,,,1801391957.0,
637,5,42.54093906623167,31807533.0,,42961698.0,,
1431,2,,51775577.0,,,493006185.0,
2832,2,,2850912789.0,,,6877809681.0,
3154,1,,56723432.0,,,,
7,2,,126153168.0,,,129802852.0,
162,2,,10916714.0,,,,
549,3,,2415875.0,,,,
